email,score,real
email,0.036,0
email,0.036,1
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,1
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,1
email,0.036,0
email,0.036,0
email,0.036,0
email,0.034,0
email,0.034,0
email,0.034,1
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,1
email,0.034,1
email,0.034,1
email,0.034,0
email,0.034,0
email,0.034,1
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,1
email,0.034,0
email,0.034,1
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.034,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,1
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.032,0
email,0.03,1
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,1
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,1
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,1
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,1
email,0.03,0
email,0.03,0
email,0.03,0
email,0.03,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,1
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,1
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,1
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,0
email,0.028,1
email,0.026,1
email,0.026,0
email,0.026,0
email,0.026,1
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,1
email,0.026,0
email,0.026,0
email,0.026,1
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,1
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,1
email,0.026,0
email,0.026,0
email,0.026,1
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,1
email,0.026,0
email,0.026,0
email,0.026,1
email,0.026,1
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.026,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,1
email,0.024,1
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,1
email,0.024,0
email,0.024,1
email,0.024,0
email,0.024,0
email,0.024,1
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,1
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.024,0
email,0.022,0
email,0.022,1
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,1
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,1
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,0
email,0.022,1
email,0.022,0
email,0.022,0
email,0.022,1
email,0.022,0
email,0.022,0
email,0.022,1
email,0.022,0
email,0.022,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,1
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,1
email,0.02,0
email,0.02,0
email,0.02,1
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.02,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,1
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,1
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,1
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,1
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,1
email,0.018,0
email,0.018,1
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,1
email,0.018,0
email,0.018,0
email,0.018,1
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,1
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,1
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.018,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,1
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,1
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,1
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,1
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,1
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.016,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,1
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,1
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,1
email,0.014,1
email,0.014,1
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,1
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.014,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,1
email,0.012,1
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,1
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,1
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,1
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,1
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.012,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,1
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,1
email,0.01,0
email,0.01,1
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,1
email,0.01,0
email,0.01,1
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,1
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,1
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,0
email,0.01,1
email,0.01,0
email,0.01,0
email,0.01,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,1
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,1
email,0.008,0
email,0.008,0
email,0.008,1
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,1
email,0.008,0
email,0.008,1
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,1
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,1
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.008,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,1
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,1
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,1
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,1
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,1
email,0.006,1
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,1
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,1
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,1
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,1
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,1
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,1
email,0.006,0
email,0.006,0
email,0.006,1
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.006,0
email,0.004,0
email,0.004,0
email,0.004,1
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,1
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,1
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,1
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,1
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,1
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,1
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,1
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,1
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,1
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,1
email,0.004,1
email,0.004,0
email,0.004,1
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,1
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.004,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,1
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,1
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,1
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,1
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,1
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,1
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,1
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,1
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,1
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,1
email,0.002,0
email,0.002,1
email,0.002,0
email,0.002,0
email,0.002,1
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,1
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,1
